ARG,ErmC,TEM-104,TEM-135,TEM-34,catA1,farA,farB,macA,macB,mtrA,mtrC,mtrD,mtrE,tet(M)
485_8922,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8923,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8924,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8925,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8926,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8927,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8928,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8929,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8930,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8931,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_8932,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8933,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_8934,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8935,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8936,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8937,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_8938,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8939,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8940,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8941,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8942,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8943,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8944,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_8945,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8946,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8947,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_8948,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8949,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8950,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8951,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8952,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8953,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8954,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8955,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8956,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_8957,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8958,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8959,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8960,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8961,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8962,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_8963,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8964,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8965,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8966,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8967,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8968,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8969,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8970,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_8971,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8972,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_8973,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_8974,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_8975,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_8976,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8977,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_8978,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8979,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8980,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8981,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8982,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8983,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_8984,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_8985,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8986,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8987,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8988,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8989,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_8990,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8991,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_8992,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8993,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_8994,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8995,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8996,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8997,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_8998,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_8999,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_90,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9000,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9001,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_9002,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_9003,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_9004,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9005,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9006,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9007,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9008,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9009,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_9010,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9011,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_9012,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9013,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9014,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9015,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9016,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9017,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9018,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_9019,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9020,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9021,0,0,0,0,0,1,0,1,1,1,0,0,0,0
485_9022,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_9023,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9024,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9025,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9026,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9027,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9028,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9029,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9030,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9031,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9032,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9033,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9034,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9035,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9036,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9037,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9038,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9039,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9040,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9041,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9042,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9043,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9044,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_9045,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9046,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9047,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9048,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9049,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9050,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9051,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9052,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9053,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9054,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9055,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9056,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9057,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9058,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9059,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9060,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9061,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_9062,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9063,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9064,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9065,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9066,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9067,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9068,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9069,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9070,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9071,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9072,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9073,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9074,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9075,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9076,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9077,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9078,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9079,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9080,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_9081,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9082,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9083,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9084,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_9085,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9086,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9087,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9088,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9089,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9090,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_9091,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9092,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9093,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9094,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9095,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9096,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9097,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9098,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9099,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_91,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9100,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9101,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9102,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9103,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9104,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9105,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9106,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9107,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9108,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9109,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9110,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9111,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9112,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9113,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9114,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9115,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9116,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9117,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9118,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9119,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9120,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9121,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9122,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9123,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9124,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9125,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9126,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9127,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9128,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9129,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9130,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9131,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9132,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9133,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9134,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9135,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9137,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9138,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9139,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9140,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9141,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9142,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9143,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9144,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9145,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9146,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9147,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9148,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9149,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9150,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9151,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9152,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9153,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9154,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9155,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_9156,0,0,1,0,0,1,0,1,1,1,0,1,1,1
485_9157,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9158,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9159,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9160,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9161,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9162,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9163,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9164,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9165,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9166,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9167,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9168,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9170,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9171,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_9173,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9174,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9175,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9176,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9177,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9178,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9179,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9180,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_9181,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9182,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9183,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9184,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9185,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9186,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9187,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9188,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9189,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9190,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9191,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9192,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9193,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_9194,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9195,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9196,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9197,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9198,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9199,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_92,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9200,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9201,0,0,1,0,0,1,0,1,1,1,0,1,1,1
485_9202,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9203,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9204,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9205,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_9206,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9207,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9208,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9209,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9210,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9211,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9212,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9213,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9214,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_9215,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9216,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9217,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9218,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9219,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9220,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9221,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9222,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9223,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9224,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9225,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9226,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9227,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9228,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9229,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9230,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9231,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9232,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9233,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9234,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9235,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9236,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9237,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9238,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9239,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9240,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9241,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9242,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9243,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9244,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9245,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9246,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9247,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9248,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_9249,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9250,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9251,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9252,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9253,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9254,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9255,0,0,1,0,0,1,0,1,1,1,0,1,1,1
485_9256,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_9257,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9258,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9259,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9260,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9261,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9262,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9263,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9264,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9265,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9266,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9267,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9268,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9269,0,0,0,1,0,1,0,1,1,1,0,1,1,1
485_9270,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9271,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9272,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9273,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9274,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9275,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9276,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9277,0,0,0,1,0,1,0,1,1,1,0,1,1,0
485_9278,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9279,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9280,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9281,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9282,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_9283,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9284,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9285,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9286,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_9287,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9288,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9289,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9290,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9291,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9292,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9293,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9294,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9295,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9296,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9297,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9298,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9299,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_93,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9300,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9301,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9302,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9303,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9304,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9305,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9306,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9307,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9308,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9309,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9310,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9311,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9313,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9314,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9315,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9316,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_9317,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9318,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9319,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9320,0,0,0,0,0,1,0,1,1,1,0,1,1,1
485_9321,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9322,0,0,0,0,0,1,0,0,1,1,0,0,1,0
485_9323,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9324,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9325,0,0,1,0,0,1,0,1,1,1,0,1,1,0
485_9327,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9328,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9329,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9330,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9331,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9332,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9333,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9334,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9335,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9336,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9337,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9338,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9339,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9340,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9341,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9342,0,0,0,0,0,1,0,1,1,1,0,1,1,0
485_9343,0,0,0,0,0,1,0,1,1,1,0,0,1,0
485_9344,0,0,0,0,0,1,0,1,1,1,0,0,1,0
