ARG,AAC(2')-Ic,CfxA,Erm(37),PC1_blaZ,Rv1877,Rv2856,TEM-116,blaC,efpA,mfpA,msrA,patB,vgaA
1773_15996,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15997,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15998,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_15999,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1600,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16000,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16001,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16002,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16003,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16004,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16005,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16006,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16007,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16008,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16009,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1601,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16010,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16011,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16012,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16013,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16014,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16015,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16016,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16017,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16018,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16019,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1602,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16020,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16021,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16022,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16023,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16024,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16025,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16026,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16027,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16028,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16029,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1603,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16030,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16031,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16032,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16033,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16034,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16035,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16036,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16037,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16038,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16039,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1604,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16040,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16041,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16042,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16043,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16044,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16045,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16046,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16047,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16048,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16049,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1605,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16050,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16051,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16052,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16053,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16054,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16055,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16056,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16057,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16058,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16059,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1606,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16060,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16061,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16062,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16063,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16064,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16065,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16066,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16067,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16068,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16069,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1607,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16070,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16071,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16072,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16073,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16074,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16075,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16076,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16077,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16078,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16079,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1608,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16080,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16081,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16082,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16083,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16084,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16085,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16086,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16087,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16088,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16089,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1609,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16090,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16092,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16093,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16094,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16095,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16096,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16097,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16098,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16099,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16100,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16101,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16102,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16103,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16104,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16105,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16106,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16107,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16108,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16109,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1611,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16110,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16111,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16112,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16113,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16114,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16115,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16116,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16117,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16118,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16119,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1612,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16120,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16121,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16122,1,0,1,0,0,1,0,1,1,1,0,0,0
1773_16123,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16124,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16125,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16126,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16127,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16128,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16129,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1613,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16130,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16131,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16132,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16133,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16134,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16135,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16136,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16137,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16138,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16139,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1614,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16140,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16141,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16142,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16143,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16144,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16145,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16146,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16147,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16148,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16149,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1615,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16150,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16151,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16152,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16153,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16154,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16155,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16156,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16157,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16158,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16159,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1616,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16160,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16161,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16162,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16164,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16165,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16166,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16167,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16168,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16169,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16170,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16171,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16172,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16173,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16174,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16175,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16176,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16177,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16179,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1618,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16180,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16181,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16182,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16183,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16184,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16185,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16186,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16187,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16188,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16189,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1619,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16190,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16191,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16192,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16195,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16196,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16197,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16199,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1620,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16200,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16201,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16202,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16203,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16204,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16205,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16206,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16207,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16208,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16209,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1621,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16210,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16211,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16212,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16214,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16215,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16216,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16217,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16218,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16219,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1622,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16220,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16223,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16224,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16225,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16226,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16227,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16228,1,0,1,0,0,1,0,1,1,1,0,0,0
1773_1623,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16230,1,0,1,0,0,1,0,1,1,1,0,0,0
1773_16231,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16232,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16233,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16234,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16236,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16237,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16238,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16239,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1624,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16240,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16241,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16244,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16245,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16246,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16249,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1625,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16252,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16253,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16254,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16255,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16256,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16257,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16258,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16259,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1626,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16260,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16261,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16262,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16263,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16264,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16265,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16266,0,0,1,0,1,1,0,1,1,1,0,0,0
1773_16267,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16268,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16269,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1627,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16270,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16271,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16272,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16273,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16274,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16275,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16276,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16277,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16279,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1628,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16280,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16281,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16282,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16283,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16285,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16287,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16288,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16289,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16290,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16291,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16292,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16293,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16295,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16296,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16297,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16298,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16299,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1630,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16300,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16301,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16302,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16303,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16304,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16305,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16306,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16307,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16308,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16309,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1631,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16310,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16311,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16312,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16313,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16314,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16315,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16316,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16317,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16318,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16319,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1632,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16320,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16321,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16322,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16323,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16324,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16325,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16326,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16327,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16328,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16329,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1633,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16330,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16331,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16332,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16334,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16336,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16337,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16338,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1634,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16340,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16343,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16344,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16345,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16346,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16347,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16348,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16349,1,0,1,0,0,1,0,1,1,1,0,0,0
1773_1635,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16350,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16351,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16353,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16354,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16355,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16356,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16357,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1636,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16360,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16361,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16362,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16363,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16364,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16365,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16366,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16367,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16368,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16369,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1637,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16370,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16371,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16372,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16373,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16374,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16375,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16376,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16377,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16379,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1638,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16380,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16381,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16382,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16383,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16384,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16385,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16386,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16387,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16388,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16389,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16390,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16391,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16392,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16393,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16394,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16395,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16396,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16397,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_16399,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1640,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1641,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1642,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1643,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1644,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1645,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1646,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1647,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1648,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1649,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1650,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1651,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1652,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1653,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1654,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1655,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1656,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1657,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1658,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1659,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1661,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1662,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1663,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1664,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1665,1,0,1,0,1,1,0,1,1,1,0,0,0
1773_1666,1,0,1,0,1,1,0,1,1,1,0,0,0
